Energy [eV],W Capture [b]
2.90E+03,0.757486
2.90E+03,0.755514
2.90E+03,0.754265
2.91E+03,0.750667
2.92E+03,0.748571
2.92E+03,0.748897
2.93E+03,0.749745
2.93E+03,0.75212
2.93E+03,0.757168
2.93E+03,0.759219
2.93E+03,0.762961
2.93E+03,0.765667
2.93E+03,0.769054
2.93E+03,0.773366
2.94E+03,0.778993
2.94E+03,0.786549
2.94E+03,0.791334
2.94E+03,0.796988
2.94E+03,0.803825
2.94E+03,0.812184
2.94E+03,0.822724
2.94E+03,0.836503
2.94E+03,0.84518
2.94E+03,0.855468
2.94E+03,0.867837
2.94E+03,0.88277
2.94E+03,0.90134
2.94E+03,0.924511
2.94E+03,0.953679
2.94E+03,0.990268
2.94E+03,1.037097
2.94E+03,1.096594
2.94E+03,1.132396
2.94E+03,1.171982
2.94E+03,1.216386
2.94E+03,1.266109
2.94E+03,1.322671
2.94E+03,1.38474
2.94E+03,1.453771
2.94E+03,1.530335
2.94E+03,1.616515
2.94E+03,1.71001
2.94E+03,1.812734
2.94E+03,1.925202
2.94E+03,2.056587
2.94E+03,2.200126
2.94E+03,2.356229
2.94E+03,2.522404
2.94E+03,2.898945
2.94E+03,3.323037
2.94E+03,3.719392
2.94E+03,4.145033
2.94E+03,5.05764
2.94E+03,5.98974
2.94E+03,6.847437
2.94E+03,7.421047
2.94E+03,7.824621
2.94E+03,7.988066
2.94E+03,8.042631
2.94E+03,8.040556
2.94E+03,8.00037
2.94E+03,7.911203
2.94E+03,7.59152
2.94E+03,7.278118
2.94E+03,6.904227
2.94E+03,6.021849
2.94E+03,4.604777
2.94E+03,3.931198
2.94E+03,3.318041
2.94E+03,2.78185
2.94E+03,2.543752
2.94E+03,2.329693
2.94E+03,2.133985
2.94E+03,1.960782
2.94E+03,1.804774
2.94E+03,1.668642
2.94E+03,1.57602
2.94E+03,1.493698
2.94E+03,1.41831
2.94E+03,1.351718
2.94E+03,1.291082
2.94E+03,1.237802
2.94E+03,1.189516
2.94E+03,1.147265
2.94E+03,1.109112
2.94E+03,1.075826
2.94E+03,1.019719
2.94E+03,0.975735
2.94E+03,0.941466
2.94E+03,0.914199
2.94E+03,0.892548
2.94E+03,0.875182
2.94E+03,0.861081
2.94E+03,0.849474
2.94E+03,0.839784
2.95E+03,0.824592
2.95E+03,0.813097
2.95E+03,0.804087
2.95E+03,0.796808
2.95E+03,0.790819
2.95E+03,0.781482
2.95E+03,0.774592
2.95E+03,0.769359
2.95E+03,0.765324
2.95E+03,0.759497
2.95E+03,0.75547
2.95E+03,0.752799
2.95E+03,0.74916
2.95E+03,0.746478
2.96E+03,0.745188
2.96E+03,0.744406
2.97E+03,0.746479
2.97E+03,0.747316
2.97E+03,0.74897
2.97E+03,0.75178
2.97E+03,0.756362
2.97E+03,0.759598
2.97E+03,0.763872
2.97E+03,0.770012
2.97E+03,0.774326
2.97E+03,0.780068
2.97E+03,0.788311
2.97E+03,0.793942
2.97E+03,0.801086
2.97E+03,0.810315
2.97E+03,0.822414
2.97E+03,0.838447
2.97E+03,0.848277
2.97E+03,0.859625
2.97E+03,0.872964
2.97E+03,0.888129
2.97E+03,0.905937
2.97E+03,0.926145
2.97E+03,0.949813
2.97E+03,0.97658
2.97E+03,1.007251
2.97E+03,1.042311
2.97E+03,1.082986
2.97E+03,1.128501
2.97E+03,1.18097
2.97E+03,1.239284
2.97E+03,1.306027
2.97E+03,1.379644
2.97E+03,1.461791
2.97E+03,1.55308
2.97E+03,1.699187
2.97E+03,1.866318
2.97E+03,2.055734
2.97E+03,2.265704
2.97E+03,2.501681
2.97E+03,2.761213
2.97E+03,3.343611
2.97E+03,4.005048
2.98E+03,4.710523
2.98E+03,6.102896
2.98E+03,6.660026
2.98E+03,7.090128
2.98E+03,7.383764
2.98E+03,7.439949
2.98E+03,7.370667
2.98E+03,7.11049
2.98E+03,6.645729
2.98E+03,6.03247
2.98E+03,3.719687
2.98E+03,3.193704
2.98E+03,2.722595
2.98E+03,2.313497
2.98E+03,2.132988
2.98E+03,1.96836
2.98E+03,1.797144
2.98E+03,1.647477
2.98E+03,1.514446
2.98E+03,1.40001
2.98E+03,1.299847
2.98E+03,1.214943
2.98E+03,1.142489
2.98E+03,1.081046
2.98E+03,1.028649
2.98E+03,0.985294
2.98E+03,0.949101
2.98E+03,0.919004
2.98E+03,0.893773
2.98E+03,0.873188
2.98E+03,0.856183
2.98E+03,0.842139
2.98E+03,0.830397
2.98E+03,0.820798
2.98E+03,0.812815
2.98E+03,0.806143
2.98E+03,0.79573
2.98E+03,0.788201
2.98E+03,0.782495
2.98E+03,0.778071
2.98E+03,0.771541
2.98E+03,0.766914
2.98E+03,0.763447
2.98E+03,0.758672
2.98E+03,0.755731
2.98E+03,0.753948
2.99E+03,0.750361
2.99E+03,0.747786
2.99E+03,0.748209
2.99E+03,0.749418
3.00E+03,0.752006
3.00E+03,0.755039
3.00E+03,0.759306
3.00E+03,0.761853
3.01E+03,0.764978
3.01E+03,0.768352
3.01E+03,0.772106
3.01E+03,0.776628
3.01E+03,0.781955
3.01E+03,0.788191
3.01E+03,0.795531
3.02E+03,0.804241
3.02E+03,0.814621
3.02E+03,0.826974
3.02E+03,0.834077
3.02E+03,0.841977
3.02E+03,0.850791
3.02E+03,0.860593
3.02E+03,0.871529
3.02E+03,0.883767
3.02E+03,0.905744
3.02E+03,0.91838
3.03E+03,0.932266
3.03E+03,0.947616
3.03E+03,0.964563
3.03E+03,0.983345
3.03E+03,1.0042
3.03E+03,1.02743
3.03E+03,1.05324
3.03E+03,1.082077
3.03E+03,1.11429
3.03E+03,1.150517
3.03E+03,1.191157
3.03E+03,1.236788
3.03E+03,1.28793
3.03E+03,1.33377
3.03E+03,1.383672
3.03E+03,1.496555
3.03E+03,1.62582
3.04E+03,1.766189
3.04E+03,1.907392
3.04E+03,2.034672
3.04E+03,2.128797
3.04E+03,2.157214
3.04E+03,2.171229
3.04E+03,2.164054
3.04E+03,2.137631
3.04E+03,2.097113
3.04E+03,1.994161
3.04E+03,1.902945
3.04E+03,1.880763
3.04E+03,1.890463
3.04E+03,1.912767
3.04E+03,1.951697
3.04E+03,2.012897
3.04E+03,2.103969
3.05E+03,2.23475
3.05E+03,2.417125
3.05E+03,2.664013
3.05E+03,2.987075
3.05E+03,3.323024
3.05E+03,3.716684
3.05E+03,4.63662
3.05E+03,5.581535
3.05E+03,5.98065
3.05E+03,6.281454
3.05E+03,6.445314
3.05E+03,6.492893
3.05E+03,6.470757
3.05E+03,6.375791
3.05E+03,6.212489
3.05E+03,5.712097
3.05E+03,5.052443
3.05E+03,4.337254
3.05E+03,3.644113
3.05E+03,3.327193
3.05E+03,3.038941
3.05E+03,2.77762
3.05E+03,2.547159
3.05E+03,2.344866
3.05E+03,2.168962
3.05E+03,2.016143
3.05E+03,1.88578
3.05E+03,1.774062
3.05E+03,1.678375
3.05E+03,1.595799
3.05E+03,1.525281
3.05E+03,1.464366
3.05E+03,1.411474
3.05E+03,1.353874
3.05E+03,1.305122
3.05E+03,1.226648
3.05E+03,1.166548
3.05E+03,1.119125
3.05E+03,1.080477
3.05E+03,1.048453
3.05E+03,1.021312
3.05E+03,0.998136
3.06E+03,0.960506
3.06E+03,0.931109
3.06E+03,0.907129
3.06E+03,0.887158
3.06E+03,0.870364
3.06E+03,0.856074
3.06E+03,0.833057
3.06E+03,0.815327
3.06E+03,0.801273
3.07E+03,0.787002
3.07E+03,0.775839
3.07E+03,0.766582
3.07E+03,0.759087
3.07E+03,0.75293
3.08E+03,0.747686
3.08E+03,0.739545
3.08E+03,0.736336
3.08E+03,0.733762
3.09E+03,0.729313
3.09E+03,0.727687
3.09E+03,0.726859
3.09E+03,0.726134
3.09E+03,0.725957
3.10E+03,0.726519
3.10E+03,0.727767
3.10E+03,0.729629
3.10E+03,0.732317
3.10E+03,0.734621
3.10E+03,0.736416
3.10E+03,0.739055
3.10E+03,0.743177
3.10E+03,0.746082
3.10E+03,0.749794
3.10E+03,0.754554
3.10E+03,0.760671
3.10E+03,0.768527
3.10E+03,0.778595
3.10E+03,0.791605
3.10E+03,0.807981
3.10E+03,0.828658
3.10E+03,0.854584
3.10E+03,0.886833
3.10E+03,0.926604
3.10E+03,0.975205
3.10E+03,1.034021
3.10E+03,1.105298
3.10E+03,1.18896
3.10E+03,1.28703
3.10E+03,1.400686
3.10E+03,1.530861
3.10E+03,1.67815
3.10E+03,1.842709
3.10E+03,2.024169
3.10E+03,2.435528
3.10E+03,2.891707
3.10E+03,3.826323
3.10E+03,4.239568
3.10E+03,4.544117
3.10E+03,4.684678
3.10E+03,4.71451
3.10E+03,4.722413
3.10E+03,4.721406
3.10E+03,4.712667
3.10E+03,4.695011
3.10E+03,4.601416
3.10E+03,4.42186
3.10E+03,4.174984
3.10E+03,3.808771
3.10E+03,3.398977
3.10E+03,2.55699
3.10E+03,2.17322
3.10E+03,1.838439
3.10E+03,1.689303
3.10E+03,1.555783
3.10E+03,1.435969
3.10E+03,1.329503
3.10E+03,1.234748
3.10E+03,1.153154
3.10E+03,1.082629
3.10E+03,1.022195
3.10E+03,0.970276
3.10E+03,0.927067
3.10E+03,0.890917
3.10E+03,0.86089
3.10E+03,0.835851
3.10E+03,0.815588
3.10E+03,0.799067
3.10E+03,0.785663
3.10E+03,0.774832
3.11E+03,0.766106
3.11E+03,0.75909
3.11E+03,0.753454
3.11E+03,0.74897
3.11E+03,0.745388
3.11E+03,0.740098
3.11E+03,0.736507
3.11E+03,0.734021
3.11E+03,0.730869
3.11E+03,0.729006
3.11E+03,0.726984
3.11E+03,0.725962
3.11E+03,0.724734
3.11E+03,0.724585
3.11E+03,0.72592
3.11E+03,0.728877
3.11E+03,0.73116
3.11E+03,0.734109
3.11E+03,0.737915
3.11E+03,0.743011
3.11E+03,0.746325
3.11E+03,0.750385
3.11E+03,0.75555
3.12E+03,0.762422
3.12E+03,0.772093
3.12E+03,0.778553
3.12E+03,0.786573
3.12E+03,0.796664
3.12E+03,0.809502
3.12E+03,0.825973
3.12E+03,0.847213
3.12E+03,0.874931
3.12E+03,0.891714
3.12E+03,0.910443
3.12E+03,0.93206
3.12E+03,0.956124
3.12E+03,0.983815
3.12E+03,1.014532
3.12E+03,1.049739
3.12E+03,1.088619
3.12E+03,1.132964
3.12E+03,1.181679
3.12E+03,1.236929
3.12E+03,1.297262
3.12E+03,1.365261
3.12E+03,1.439032
3.12E+03,1.610561
3.12E+03,1.815073
3.12E+03,2.05513
3.12E+03,2.332283
3.12E+03,2.646719
3.12E+03,2.996914
3.12E+03,3.788352
3.12E+03,5.269043
3.12E+03,5.993789
3.12E+03,6.549834
3.12E+03,6.837663
3.12E+03,6.92212
3.12E+03,6.921358
3.12E+03,6.909095
3.12E+03,6.881948
3.12E+03,6.78392
3.12E+03,6.583512
3.12E+03,6.307811
3.12E+03,5.907946
3.12E+03,5.44319
3.12E+03,4.41855
3.12E+03,3.535063
3.12E+03,3.125162
3.12E+03,2.751459
3.12E+03,2.412421
3.12E+03,2.116004
3.12E+03,1.857469
3.12E+03,1.639683
3.12E+03,1.456269
3.12E+03,1.377104
3.12E+03,1.306775
3.12E+03,1.242392
3.12E+03,1.184687
3.12E+03,1.133141
3.12E+03,1.087961
3.12E+03,1.047126
3.12E+03,1.010969
3.12E+03,0.979034
3.12E+03,0.951332
3.12E+03,0.926528
3.12E+03,0.904751
3.12E+03,0.885656
3.12E+03,0.869193
3.12E+03,0.841683
3.12E+03,0.820763
3.12E+03,0.804535
3.12E+03,0.792075
3.12E+03,0.782248
3.12E+03,0.774526
3.12E+03,0.768261
3.12E+03,0.763177
3.12E+03,0.75533
3.12E+03,0.749554
3.12E+03,0.745086
3.12E+03,0.741506
3.12E+03,0.737947
3.12E+03,0.735079
3.12E+03,0.73067
3.13E+03,0.72736
3.13E+03,0.724814
3.13E+03,0.722912
3.13E+03,0.721548
3.13E+03,0.720028
3.13E+03,0.719925
3.13E+03,0.720546
3.13E+03,0.72191
3.14E+03,0.723438
3.14E+03,0.72545
3.14E+03,0.729168
3.14E+03,0.733445
3.14E+03,0.738589
3.14E+03,0.746197
3.14E+03,0.751136
3.15E+03,0.757047
3.15E+03,0.764038
3.15E+03,0.772157
3.15E+03,0.781841
3.15E+03,0.793853
3.15E+03,0.80906
3.15E+03,0.828353
3.15E+03,0.853132
3.15E+03,0.868201
3.15E+03,0.885592
3.15E+03,0.900254
3.15E+03,0.916681
3.15E+03,0.935318
3.15E+03,0.956403
3.15E+03,0.980568
3.15E+03,1.008199
3.15E+03,1.040242
3.15E+03,1.077376
3.15E+03,1.121082
3.15E+03,1.145816
3.15E+03,1.172554
3.15E+03,1.201973
3.15E+03,1.234175
3.15E+03,1.269496
3.15E+03,1.308005
3.15E+03,1.35073
3.15E+03,1.397868
3.15E+03,1.449953
3.15E+03,1.50711
3.15E+03,1.570871
3.15E+03,1.64093
3.15E+03,1.719113
3.16E+03,1.804953
3.16E+03,1.959795
3.16E+03,2.139065
3.16E+03,2.345702
3.16E+03,2.58092
3.16E+03,2.84434
3.16E+03,3.133381
3.16E+03,3.442735
3.16E+03,3.764038
3.16E+03,4.306499
3.16E+03,4.776161
3.16E+03,4.959958
3.16E+03,5.098008
3.16E+03,5.183599
3.16E+03,5.212442
3.16E+03,5.188849
3.16E+03,5.065566
3.16E+03,4.848761
3.16E+03,4.557121
3.16E+03,4.214254
3.16E+03,3.470204
3.16E+03,3.111854
3.16E+03,2.781274
3.16E+03,2.49196
3.16E+03,2.239259
3.16E+03,2.022642
3.16E+03,1.83943
3.16E+03,1.685793
3.16E+03,1.55751
3.16E+03,1.450474
3.16E+03,1.361335
3.16E+03,1.286131
3.16E+03,1.22263
3.16E+03,1.168662
3.16E+03,1.122476
3.16E+03,1.082673
3.16E+03,1.048137
3.16E+03,1.017979
3.16E+03,0.991598
3.16E+03,0.958828
3.16E+03,0.931244
3.16E+03,0.907695
3.17E+03,0.887568
3.17E+03,0.870139
3.17E+03,0.855028
3.17E+03,0.830038
3.17E+03,0.810277
3.17E+03,0.794353
3.17E+03,0.781408
3.17E+03,0.770846
3.17E+03,0.762186
3.17E+03,0.754931
3.17E+03,0.742979
3.17E+03,0.733861
3.17E+03,0.726894
3.18E+03,0.72144
3.18E+03,0.717082
3.18E+03,0.713575
3.18E+03,0.710762
3.18E+03,0.706823
3.18E+03,0.703669
3.19E+03,0.702256
3.19E+03,0.701778
3.19E+03,0.701782
3.19E+03,0.70275
3.19E+03,0.704204
3.19E+03,0.705897
3.19E+03,0.707159
3.19E+03,0.709094
3.20E+03,0.711912
3.20E+03,0.715669
3.20E+03,0.720631
3.20E+03,0.72381
3.20E+03,0.727652
3.20E+03,0.732404
3.20E+03,0.738341
3.20E+03,0.745982
3.20E+03,0.756127
3.20E+03,0.762659
3.20E+03,0.770524
3.20E+03,0.780265
3.20E+03,0.792625
3.20E+03,0.808802
3.20E+03,0.83016
3.20E+03,0.843564
3.20E+03,0.858991
3.20E+03,0.877242
3.20E+03,0.898331
3.20E+03,1.067557
3.20E+03,1.067846
3.20E+03,1.068717
3.20E+03,1.072254
3.20E+03,1.075571
3.20E+03,1.082426
3.20E+03,1.097068
3.20E+03,1.130474
3.20E+03,1.170194
3.20E+03,1.217316
3.20E+03,1.273044
3.20E+03,1.338691
3.20E+03,1.415658
3.20E+03,1.505414
3.20E+03,1.60946
3.20E+03,1.729282
3.20E+03,1.8663
3.20E+03,2.0218
3.20E+03,2.196868
3.20E+03,2.392302
3.20E+03,2.608538
3.20E+03,2.845563
3.20E+03,3.188783
3.20E+03,3.564299
3.20E+03,3.967294
3.20E+03,4.390871
3.20E+03,5.262244
3.20E+03,6.084189
3.20E+03,6.645126
3.20E+03,7.055959
3.20E+03,7.232686
3.20E+03,7.30468
3.20E+03,7.306148
3.20E+03,7.304443
3.20E+03,7.277762
3.20E+03,7.220151
3.20E+03,7.015657
3.20E+03,6.559384
3.20E+03,5.947424
3.20E+03,4.895492
3.20E+03,3.83756
3.20E+03,3.35139
3.20E+03,2.914756
3.20E+03,2.528147
3.20E+03,2.199213
3.20E+03,2.00493
3.21E+03,1.834755
3.21E+03,1.687149
3.21E+03,1.56028
3.21E+03,1.452149
3.21E+03,1.360691
3.21E+03,1.283859
3.21E+03,1.219691
3.21E+03,1.166358
3.21E+03,1.122194
3.21E+03,1.085709
3.21E+03,1.055599
3.21E+03,1.03074
3.21E+03,1.010177
3.21E+03,0.993107
3.21E+03,0.978868
3.21E+03,0.966917
3.21E+03,0.956811
3.21E+03,0.940786
3.21E+03,0.928729
3.21E+03,0.919337
3.21E+03,0.911793
3.21E+03,0.905579
3.21E+03,0.900362
3.21E+03,0.895935
3.21E+03,0.888756
3.21E+03,0.883243
3.21E+03,0.878914
3.21E+03,0.87549
3.21E+03,0.872776
3.21E+03,0.870648
3.21E+03,0.867624
3.21E+03,0.859509
3.22E+03,0.855838
3.22E+03,0.854478
3.22E+03,0.853634
3.22E+03,0.852184
3.22E+03,0.85094
3.23E+03,0.848736
3.24E+03,0.852534
3.24E+03,0.853539
3.24E+03,0.855938
3.25E+03,0.859668
3.25E+03,0.862488
3.25E+03,0.866218
3.25E+03,0.870687
3.25E+03,0.875902
3.25E+03,0.882634
3.25E+03,0.88698
3.25E+03,0.892202
3.25E+03,0.89854
3.25E+03,0.906282
3.25E+03,0.915886
3.25E+03,0.928017
3.25E+03,0.935379
3.25E+03,0.943836
3.25E+03,0.948578
3.25E+03,0.953641
3.25E+03,0.959119
3.25E+03,0.965063
3.25E+03,0.97161
3.25E+03,0.97869
3.25E+03,0.986547
3.25E+03,0.995114
3.25E+03,1.004705
3.25E+03,1.015259
3.25E+03,1.021053
3.25E+03,1.027051
3.25E+03,1.033548
3.25E+03,1.04029
3.25E+03,1.053149
3.25E+03,1.067286
3.25E+03,1.083282
3.25E+03,1.10098
3.25E+03,1.121124
3.25E+03,1.143528
3.25E+03,1.168797
3.25E+03,1.197342
3.25E+03,1.230061
3.25E+03,1.266643
3.25E+03,1.308601
3.25E+03,1.355492
3.25E+03,1.409198
3.25E+03,1.469068
3.25E+03,1.536483
3.25E+03,1.612206
3.25E+03,1.698167
3.25E+03,1.792972
3.25E+03,1.899826
3.25E+03,2.016738
3.25E+03,2.147359
3.26E+03,2.288922
3.26E+03,2.443409
3.26E+03,2.611062
3.26E+03,2.794335
3.26E+03,2.988412
3.26E+03,3.416565
3.26E+03,3.888488
3.26E+03,4.388832
3.26E+03,5.500551
3.26E+03,6.009147
3.26E+03,6.440573
3.26E+03,6.688928
3.26E+03,6.873459
3.26E+03,6.986874
3.26E+03,7.024606
3.26E+03,7.019929
3.26E+03,6.94688
3.26E+03,6.788483
3.26E+03,6.552038
3.26E+03,6.248147
3.26E+03,5.687312
3.26E+03,5.052863
3.26E+03,3.765628
3.26E+03,3.139093
3.26E+03,2.860814
3.26E+03,2.607246
3.26E+03,2.378972
3.26E+03,2.175751
3.26E+03,1.996685
3.26E+03,1.840373
3.26E+03,1.705064
3.26E+03,1.588797
3.26E+03,1.489521
3.26E+03,1.405188
3.26E+03,1.333829
3.26E+03,1.273607
3.26E+03,1.222848
3.26E+03,1.180064
3.26E+03,1.143642
3.26E+03,1.113121
3.26E+03,1.087186
3.26E+03,1.065038
3.26E+03,1.046015
3.26E+03,1.029572
3.26E+03,1.002727
3.26E+03,0.981848
3.26E+03,0.965191
3.26E+03,0.951607
3.26E+03,0.940323
3.26E+03,0.927348
3.26E+03,0.916902
3.26E+03,0.90834
3.26E+03,0.901249
3.26E+03,0.895279
3.26E+03,0.890227
3.26E+03,0.882152
3.26E+03,0.875774
3.27E+03,0.870385
3.27E+03,0.865798
3.27E+03,0.862106
3.27E+03,0.859233
3.27E+03,0.856942
3.27E+03,0.853479
3.27E+03,0.851568
3.27E+03,0.850593
3.28E+03,0.84739
3.28E+03,0.845795
3.28E+03,0.845054
3.28E+03,0.844686
3.28E+03,0.845494
3.29E+03,0.846795
3.29E+03,0.847611
3.29E+03,0.848975
3.29E+03,0.85358
3.29E+03,0.8588
3.29E+03,0.861954
3.29E+03,0.866642
3.29E+03,0.873186
3.30E+03,0.877034
3.30E+03,0.881379
3.30E+03,0.883814
3.30E+03,0.886473
3.30E+03,0.889393
3.30E+03,0.892609
3.30E+03,0.894345
3.30E+03,0.896155
3.30E+03,0.89807
3.30E+03,0.900065
3.30E+03,0.902176
3.30E+03,0.904374
3.30E+03,0.906698
3.30E+03,0.909119
3.30E+03,0.910912
3.30E+03,0.912767
3.30E+03,0.914688
3.30E+03,0.916654
3.30E+03,0.918713
3.30E+03,0.920822
3.30E+03,0.923032
3.30E+03,0.925298
3.30E+03,0.927675
3.30E+03,0.930116
3.30E+03,0.932679
3.30E+03,0.935315
3.30E+03,0.938088
3.30E+03,0.940943
3.30E+03,0.943952
3.30E+03,0.947055
3.30E+03,0.95033
3.30E+03,0.953753
3.30E+03,0.957332
3.30E+03,0.961035
3.30E+03,0.969019
3.30E+03,0.977799
3.30E+03,0.987485
3.30E+03,0.998203
3.30E+03,1.010104
3.30E+03,1.023371
3.30E+03,1.038311
3.30E+03,1.055031
3.30E+03,1.073944
3.30E+03,1.095464
3.30E+03,1.120114
3.30E+03,1.148546
3.30E+03,1.181583
3.30E+03,1.220263
3.30E+03,1.24224
3.30E+03,1.265889
3.30E+03,1.291952
3.30E+03,1.320091
3.30E+03,1.351197
3.30E+03,1.384876
3.30E+03,1.422194
3.30E+03,1.462676
3.30E+03,1.507597
3.30E+03,1.556367
3.30E+03,1.610494
3.30E+03,1.669228
3.30E+03,1.734332
3.30E+03,1.804834
3.30E+03,1.882761
3.30E+03,1.966839
3.30E+03,2.062535
3.30E+03,2.165531
3.30E+03,2.398896
3.30E+03,2.668264
3.30E+03,2.972619
3.30E+03,3.307851
3.30E+03,3.666177
3.31E+03,4.399894
3.31E+03,4.851674
3.31E+03,5.218406
3.31E+03,5.458153
3.31E+03,5.541416
3.31E+03,5.527265
3.31E+03,5.436593
3.31E+03,5.268735
3.31E+03,5.033901
3.31E+03,4.746075
3.31E+03,4.075887
3.31E+03,3.383188
3.31E+03,3.075572
3.31E+03,2.79287
3.31E+03,2.535598
3.31E+03,2.308525
3.31E+03,2.108869
3.31E+03,1.937635
3.31E+03,1.791315
3.31E+03,1.667201
3.31E+03,1.561841
3.31E+03,1.473662
3.31E+03,1.399373
3.31E+03,1.336656
3.31E+03,1.283215
3.31E+03,1.237995
3.31E+03,1.199255
3.31E+03,1.165855
3.31E+03,1.133978
3.31E+03,1.10652
3.31E+03,1.082691
3.31E+03,1.061867
3.31E+03,1.027358
3.31E+03,1.0001
3.31E+03,0.978181
3.31E+03,0.960273
3.31E+03,0.945427
3.31E+03,0.932976
3.31E+03,0.922347
3.31E+03,0.913211
3.31E+03,0.898422
3.32E+03,0.887173
3.32E+03,0.878499
3.32E+03,0.871551
3.32E+03,0.865746
3.32E+03,0.86087
3.32E+03,0.856841
3.32E+03,0.853493
3.32E+03,0.850739
3.32E+03,0.84657
3.32E+03,0.843041
3.32E+03,0.84028
3.33E+03,0.838951
3.33E+03,0.838153
3.33E+03,0.836625
3.33E+03,0.835916
3.33E+03,0.835939
3.33E+03,0.837088
3.34E+03,0.839559
3.34E+03,0.841477
3.34E+03,0.84397
3.34E+03,0.847202
3.34E+03,0.851567
3.34E+03,0.854418
3.34E+03,0.857947
3.34E+03,0.86246
3.34E+03,0.868502
3.34E+03,0.872401
3.34E+03,0.877085
3.34E+03,0.882903
3.34E+03,0.890137
3.34E+03,0.899419
3.34E+03,0.911286
3.34E+03,0.926853
3.34E+03,0.947063
3.34E+03,0.959515
3.34E+03,0.973782
3.34E+03,0.990121
3.34E+03,1.008499
3.34E+03,1.029814
3.34E+03,1.054131
3.34E+03,1.081817
3.34E+03,1.112738
3.34E+03,1.148309
3.34E+03,1.188506
3.34E+03,1.233798
3.34E+03,1.283812
3.34E+03,1.34065
3.34E+03,1.404047
3.34E+03,1.474497
3.34E+03,1.551182
3.34E+03,1.637026
3.34E+03,1.731279
3.34E+03,1.944603
3.34E+03,2.196781
3.34E+03,2.484642
3.34E+03,2.811843
3.34E+03,3.170121
3.34E+03,3.556503
3.34E+03,3.963094
3.34E+03,4.897702
3.34E+03,5.591392
3.34E+03,6.124895
3.34E+03,6.395729
3.34E+03,6.472855
3.34E+03,6.472202
3.34E+03,6.462111
3.34E+03,6.440485
3.34E+03,6.3619
3.34E+03,6.212944
3.34E+03,6.007661
3.34E+03,5.709441
3.34E+03,5.361429
3.34E+03,4.563926
3.34E+03,3.838956
3.34E+03,3.156135
3.34E+03,2.842915
3.34E+03,2.554906
3.34E+03,2.294367
3.34E+03,2.064292
3.34E+03,1.86033
3.35E+03,1.683761
3.35E+03,1.53292
3.35E+03,1.406733
3.35E+03,1.30045
3.35E+03,1.212793
3.35E+03,1.141221
3.35E+03,1.083782
3.35E+03,1.037187
3.35E+03,1.000012
3.35E+03,0.970496
3.35E+03,0.947321
3.35E+03,0.9288
3.35E+03,0.914132
3.35E+03,0.902471
3.35E+03,0.893219
3.35E+03,0.885677
3.35E+03,0.879528
3.35E+03,0.874452
3.35E+03,0.870243
3.35E+03,0.863541
3.35E+03,0.858495
3.35E+03,0.85477
3.35E+03,0.851679
3.35E+03,0.846777
3.35E+03,0.84299
3.35E+03,0.839935
3.35E+03,0.837402
3.35E+03,0.835304
3.35E+03,0.832133
3.35E+03,0.829965
3.35E+03,0.828516
3.35E+03,0.826807
3.36E+03,0.821637
3.37E+03,0.8201
3.38E+03,0.819479
3.38E+03,0.81952
3.38E+03,0.820266
3.39E+03,0.822144
3.39E+03,0.823339
3.39E+03,0.82491
3.39E+03,0.82819
3.39E+03,0.831597
3.39E+03,0.834141
3.40E+03,0.838096
3.40E+03,0.84279
3.40E+03,0.845338
3.40E+03,0.846722
3.40E+03,0.848218
3.40E+03,0.849852
3.40E+03,0.850727
3.40E+03,0.851643
3.40E+03,0.852602
3.40E+03,0.853605
3.40E+03,0.854652
3.40E+03,0.855744
3.40E+03,0.856884
3.40E+03,0.858072
3.40E+03,0.859311
3.40E+03,0.860602
3.40E+03,0.861949
3.40E+03,0.863354
3.40E+03,0.864819
3.40E+03,0.866336
3.40E+03,0.867632
3.40E+03,0.868971
3.40E+03,0.870354
3.40E+03,0.87177
3.40E+03,0.873242
3.40E+03,0.874761
3.40E+03,0.876327
3.40E+03,0.877929
3.40E+03,0.879596
3.40E+03,0.881317
3.40E+03,0.884924
3.40E+03,0.888812
3.40E+03,0.892996
3.40E+03,0.897557
3.40E+03,0.902511
3.40E+03,0.907951
3.40E+03,0.913889
3.40E+03,0.92043
3.40E+03,0.927587
3.40E+03,0.935458
3.41E+03,0.944129
3.41E+03,0.953743
3.41E+03,0.964355
3.41E+03,0.976206
3.41E+03,0.989401
3.41E+03,1.004282
3.41E+03,1.021023
3.41E+03,1.040029
3.41E+03,1.061725
3.41E+03,1.086738
3.41E+03,1.115533
3.41E+03,1.149161
3.41E+03,1.188411
3.41E+03,1.234925
3.41E+03,1.29003
3.41E+03,1.321634
3.41E+03,1.356
3.41E+03,1.394006
3.41E+03,1.435438
3.41E+03,1.486186
3.41E+03,1.542159
3.41E+03,1.604313
3.41E+03,1.673288
3.41E+03,1.750301
3.41E+03,1.834911
3.41E+03,1.92821
3.41E+03,2.030685
3.41E+03,2.143506
3.41E+03,2.265243
3.41E+03,2.536956
3.41E+03,2.84149
3.41E+03,3.167053
3.41E+03,3.589266
3.41E+03,3.956685
3.41E+03,4.100917
3.41E+03,4.20943
3.41E+03,4.276817
3.41E+03,4.299615
3.41E+03,4.280436
3.41E+03,4.154217
3.41E+03,3.926928
3.41E+03,3.625687
3.41E+03,3.286065
3.41E+03,2.608499
3.42E+03,2.313184
3.42E+03,2.059492
3.42E+03,1.843202
